url,label,hostname,length_of_fqdn,replica_in_fqdn,num_of_currencies_seen,num_of_duplicate_prices_seen,percent_savings,contain_emails,large_iframes,under_a_year,china_registered,in_top_one_million
http://www.tiger-corporation.tw/,0,www.tiger-corporation.tw,24,False,0.0,0.0,0.0,0.0,False,0.0,,False
http://www.timberland.com.tw/,0,www.timberland.com.tw,21,False,0.0,0.0,0.0,0.0,False,0.0,,False
http://www.tipsypresent.com/,0,www.tipsypresent.com,20,False,1.0,9.0,0.0,0.0,False,0.0,0.0,False
http://www.tokuyo.com.tw/,0,www.tokuyo.com.tw,17,False,0.0,0.0,0.0,0.0,False,0.0,,False
http://www.tokyo-queen.com.tw/Shop/,0,www.tokyo-queen.com.tw,22,False,0.0,0.0,0.0,0.0,False,,,False
http://www.toms.com/,0,www.toms.com,12,False,1.0,3.0,0.5,0.0,False,0.0,0.0,False
http://www.tonia-nicole.com/,0,www.tonia-nicole.com,20,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
http://www.triumph.com/tw/zh/index.html,0,www.triumph.com,15,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
http://www.ukuleletaiwan.com/,0,www.ukuleletaiwan.com,21,False,0.0,0.0,0.0,0.0,False,,,False
http://www.vichy.com.tw/index.php,0,www.vichy.com.tw,16,False,0.0,0.0,0.0,0.0,False,0.0,,False
http://www.vs-sweet.com/v2/official,0,www.vs-sweet.com,16,False,1.0,2.0,1.0,0.0,False,0.0,0.0,False
http://www.watershop.com.tw/,0,www.watershop.com.tw,20,False,0.0,0.0,0.0,0.0,False,,,False
http://www.watsons.com.tw/,0,www.watsons.com.tw,18,False,1.0,4.0,0.8888888888888881,0.0,False,0.0,,False
http://www.wealthmarch.com.tw/,0,www.wealthmarch.com.tw,22,False,0.0,0.0,0.0,0.0,False,,,False
http://www.web66.com.tw/,0,www.web66.com.tw,16,False,1.0,2.0,0.3616,0.0,False,0.0,,False
http://www.well-come.com.tw/v2/official,0,www.well-come.com.tw,20,False,1.0,2.0,0.223048327137546,0.0,False,,,False
http://www.wengcollectionplus.com/v2/official,0,www.wengcollectionplus.com,26,False,1.0,38.0,,0.0,False,,,False
http://www.wumi.com.tw/v2/official,0,www.wumi.com.tw,15,False,1.0,9.0,0.0,0.0,False,,,False
http://www.x-bike.com.tw/,0,www.x-bike.com.tw,17,False,1.0,23.0,0.8382352941176471,0.0,False,0.0,,False
http://www.yc8899.com.tw/,0,www.yc8899.com.tw,17,False,1.0,6.0,0.107142857142857,0.0,False,,,False
http://www.ycctech.com.tw/,0,www.ycctech.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
http://www.ys3c.tw/v2/official,0,www.ys3c.tw,11,False,1.0,36.0,0.6680672268907559,0.0,False,,,False
http://www.yvonneco.com.tw/,0,www.yvonneco.com.tw,19,False,0.0,0.0,0.0,0.0,False,,,False
http://xn--rht299kicd.tw/,0,xn--rht299kicd.tw,17,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://biggo.com.tw/,0,biggo.com.tw,12,False,1.0,2.0,0.0,0.0,False,,,True
https://ci-labo.com.tw/,0,ci-labo.com.tw,14,False,1.0,2.0,0.213483146067415,0.0,False,,,False
https://concerto.com.tw/v2/official,0,concerto.com.tw,15,False,1.0,8.0,0.4571428571428571,0.0,False,1.0,,False
https://en.wikipedia.org/,0,en.wikipedia.org,16,False,1.0,3.0,0.5617977528089879,0.0,False,0.0,0.0,True
https://feebee.com.tw/,0,feebee.com.tw,13,False,1.0,1.0,0.3996998499249621,0.0,False,0.0,,False
https://forum.gamer.com.tw/,0,forum.gamer.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
https://gopro.com/,0,gopro.com,9,False,0.0,0.0,0.0,0.0,False,0.0,0.0,True
https://hedgren.com/,0,hedgren.com,11,False,0.0,0.0,0.0,0.0,False,0.0,0.0,True
https://hk.ecco.com/,0,hk.ecco.com,11,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://m.pcone.com.tw/,0,m.pcone.com.tw,14,False,1.0,3.0,0.9597132471728592,0.0,False,,,False
https://meetdress.waca.ec/,0,meetdress.waca.ec,17,False,1.0,3.0,0.5,0.0,False,,,False
https://news.tvbs.com.tw/,0,news.tvbs.com.tw,16,False,0.0,0.0,0.0,0.0,False,,,False
https://nt66.com.tw/,0,nt66.com.tw,11,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://online.senao.com.tw/,0,online.senao.com.tw,19,False,1.0,2.0,0.4652173913043471,0.0,False,0.0,,False
https://page.line.me/jp/,0,page.line.me,12,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://pbof.com.tw/,0,pbof.com.tw,11,False,1.0,3.0,1.0,1.0,False,,,False
https://q92hv.iheart.com/,0,q92hv.iheart.com,16,False,1.0,1.0,0.977,0.0,True,0.0,0.0,False
https://shop.cookpot.com.tw/,0,shop.cookpot.com.tw,19,False,0.0,0.0,0.0,1.0,False,,,False
https://shop.in-mommy.com/,0,shop.in-mommy.com,17,False,1.0,6.0,0.1,0.0,False,0.0,,False
https://shopping.friday.tw/,0,shopping.friday.tw,18,False,1.0,5.0,0.742,0.0,False,0.0,,False
https://sl.se/,0,sl.se,5,False,0.0,0.0,0.0,0.0,False,0.0,,True
https://store.goshoptw.com/,0,store.goshoptw.com,18,False,1.0,8.0,0.101010101010101,0.0,False,0.0,,False
https://store.lishih.net/,0,store.lishih.net,16,False,1.0,1.0,0.5657894736842101,0.0,False,0.0,0.0,False
https://swissvita.allyoung.com.tw/,0,swissvita.allyoung.com.tw,25,False,1.0,1.0,0.23333333333333306,0.0,False,,,False
https://tw.loccitane.com/,0,tw.loccitane.com,16,False,1.0,6.0,0.8306451612903221,0.0,False,0.0,0.0,False
https://tw.msi.com/,0,tw.msi.com,10,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://tw.transcend-info.com/,0,tw.transcend-info.com,21,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.104.com.tw/,0,www.104.com.tw,14,True,0.0,0.0,0.0,0.0,False,,,False
https://www.1111.com.tw/,0,www.1111.com.tw,15,True,1.0,2.0,0.35152838427947497,0.0,False,0.0,,False
https://www.17goshop.com.tw/,0,www.17goshop.com.tw,19,True,1.0,2.0,0.2,0.0,False,1.0,,False
https://www.518.com.tw/,0,www.518.com.tw,14,True,1.0,1.0,0.0,0.0,False,,,False
https://www.520used.com/,0,www.520used.com,15,True,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.86shop.com.tw/,0,www.86shop.com.tw,17,False,1.0,12.0,0.0,0.0,False,0.0,,False
https://www.9x9.tw/,0,www.9x9.tw,10,False,1.0,1.0,1.0,0.0,False,0.0,,False
https://www.acer.com/ac/en/US/content/home,0,www.acer.com,12,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.acer.com/worldwide/selection.html,0,www.acer.com,12,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.ailian.com.tw/,0,www.ailian.com.tw,17,False,1.0,2.0,0.9,1.0,False,,,False
https://www.ailian.com.tw/shop/plaza.php,0,www.ailian.com.tw,17,False,1.0,2.0,0.9,1.0,False,,,False
https://www.aluxediamond.com/tw/,0,www.aluxediamond.com,20,False,1.0,1.0,0.0,0.0,False,0.0,0.0,False
https://www.amuzinc.com/,0,www.amuzinc.com,15,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.apple.com/,0,www.apple.com,13,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.artisbrush.com/,0,www.artisbrush.com,18,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.asus.com/tw/,0,www.asus.com,12,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.autobuy.tw/,0,www.autobuy.tw,14,False,1.0,19.0,0.949070778964017,0.0,False,,,False
https://www.babu.com.tw/,0,www.babu.com.tw,15,False,0.0,0.0,0.0,1.0,False,,,False
https://www.babyview.com.tw/,0,www.babyview.com.tw,19,False,1.0,8.0,1.0,0.0,False,,,False
https://www.bluecatnetworks.com/,0,www.bluecatnetworks.com,23,False,0.0,0.0,0.0,0.0,False,,,False
https://www.bossini.com.tw/,0,www.bossini.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
https://www.braun.tw/zh-tw,0,www.braun.tw,12,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.carfans.com.tw/,0,www.carfans.com.tw,18,False,1.0,7.0,0.19777777777777705,0.0,False,,,False
https://www.chuyu-culture.com/,0,www.chuyu-culture.com,21,False,1.0,6.0,0.107142857142857,0.0,False,0.0,0.0,False
https://www.citysports.com/,0,www.citysports.com,18,False,1.0,7.0,0.5918367346938771,0.0,False,0.0,0.0,False
https://www.cm999.com.tw/,0,www.cm999.com.tw,16,False,0.0,0.0,0.0,0.0,False,,,False
https://www.columbiasportswear.hk/,0,www.columbiasportswear.hk,25,False,1.0,1.0,0.9090495679854472,0.0,False,,,False
https://www.cosmed.com.tw/,0,www.cosmed.com.tw,17,False,1.0,12.0,0.0,0.0,False,,,False
https://www.daf-shoes.com/,0,www.daf-shoes.com,17,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.daiso.com.tw/,0,www.daiso.com.tw,16,False,0.0,0.0,0.0,0.0,False,,,False
https://www.dfd.com.tw/,0,www.dfd.com.tw,14,False,1.0,3.0,0.214572192513368,0.0,False,,,False
https://www.dolce-gusto.com.tw/,0,www.dolce-gusto.com.tw,22,False,1.0,1.0,0.0,0.0,False,0.0,,False
https://www.dr-hsieh.com/,0,www.dr-hsieh.com,16,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.dyson.tw/,0,www.dyson.tw,12,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.easyshop.com.tw/,0,www.easyshop.com.tw,19,False,0.0,0.0,0.0,0.0,True,0.0,,False
https://www.eclife.com.tw/,0,www.eclife.com.tw,17,False,1.0,2.0,1.0,0.0,False,,,False
https://www.ege.tw/,0,www.ege.tw,10,False,1.0,2.0,0.8318318318318311,0.0,False,,,False
https://www.esteelauder.com.tw/,0,www.esteelauder.com.tw,22,False,1.0,1.0,0.0,0.0,False,0.0,,False
https://www.etmall.com.tw/,0,www.etmall.com.tw,17,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.eversimple.co/,0,www.eversimple.co,17,False,1.0,1.0,0.0,0.0,False,0.0,0.0,False
https://www.famiclean.tw/,0,www.famiclean.tw,16,False,1.0,3.0,0.15,0.0,False,0.0,,False
https://www.fdp.com.tw/v2/official,0,www.fdp.com.tw,14,False,1.0,11.0,0.748603351955307,0.0,False,0.0,,False
https://www.fes.com.tw/,0,www.fes.com.tw,14,False,0.0,0.0,0.0,0.0,False,,,False
https://www.findprice.com.tw/,0,www.findprice.com.tw,20,False,1.0,1.0,0.0,0.0,False,0.0,,False
https://www.fmshoes.com.tw/,0,www.fmshoes.com.tw,18,False,1.0,7.0,1.0,0.0,False,0.0,,False
https://www.ftc.gov.tw/internet/main/index.aspx,0,www.ftc.gov.tw,14,False,1.0,1.0,0.0,0.0,False,,,False
https://www.genquo.com/,0,www.genquo.com,14,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.georgeshoes.taipei/,0,www.georgeshoes.taipei,22,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.giantcyclingworld.com/,0,www.giantcyclingworld.com,25,False,1.0,3.0,0.144927536231884,0.0,False,0.0,0.0,False
https://www.gioshoes.com.tw/,0,www.gioshoes.com.tw,19,False,1.0,1.0,1.0,0.0,False,,,False
https://www.gnc.com.tw/,0,www.gnc.com.tw,14,False,1.0,2.0,0.29698492462311504,0.0,False,0.0,,False
https://www.gotobuy.com.tw/,0,www.gotobuy.com.tw,18,False,1.0,7.0,0.7307692307692301,0.0,False,,,False
https://www.goyomoney.com.tw/,0,www.goyomoney.com.tw,20,False,1.0,7.0,0.4,0.0,False,,,False
https://www.hanshin.com.tw/,0,www.hanshin.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
https://www.jeep.com/,0,www.jeep.com,12,False,1.0,1.0,0.9117669169246052,0.0,False,0.0,0.0,False
https://www.jhsport.com.tw/,0,www.jhsport.com.tw,18,False,1.0,4.0,1.0,0.0,False,,,False
https://www.joyce-shop.com/,0,www.joyce-shop.com,18,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.justherb.com.tw/,0,www.justherb.com.tw,19,False,0.0,0.0,0.0,0.0,False,,,False
https://www.jw.org/en/,0,www.jw.org,10,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.jystore.com.tw/,0,www.jystore.com.tw,18,False,1.0,3.0,0.8474489795918361,0.0,False,0.0,,False
https://www.kellylove.com.tw/,0,www.kellylove.com.tw,20,False,0.0,0.0,0.0,0.0,False,,,False
https://www.kingstone.com.tw/,0,www.kingstone.com.tw,20,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.kinstar.com.tw/,0,www.kinstar.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
https://www.kipling.com.tw/,0,www.kipling.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
https://www.kirohome.com/,0,www.kirohome.com,16,False,1.0,4.0,0.27839643652561197,0.0,False,0.0,0.0,False
https://www.komonoya.com.tw/komonoya/index.php,0,www.komonoya.com.tw,19,False,1.0,11.0,0.24137931034482699,0.0,False,,,False
https://www.littlemoni.com.tw/,0,www.littlemoni.com.tw,21,False,1.0,3.0,0.20080321285140498,0.0,False,0.0,,False
https://www.logitech.com/zh-tw,0,www.logitech.com,16,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.lorealparis.com.tw/,0,www.lorealparis.com.tw,22,False,0.0,0.0,0.0,0.0,False,,,False
https://www.lovingfamily.com.tw/TC/index.aspx,0,www.lovingfamily.com.tw,23,False,0.0,0.0,0.0,0.0,False,,,False
https://www.lrp.com.tw/,0,www.lrp.com.tw,14,False,1.0,5.0,0.04,0.0,False,0.0,,False
https://www.lulus.tw/v2/official,0,www.lulus.tw,12,False,1.0,9.0,,0.0,False,0.0,,False
https://www.mamypoko.com.tw/,0,www.mamypoko.com.tw,19,False,0.0,0.0,0.0,0.0,True,,,False
https://www.maybelline.com.tw/,0,www.maybelline.com.tw,21,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.mayoclinic.org/,0,www.mayoclinic.org,18,False,0.0,0.0,0.0,0.0,False,,,False
https://www.merriam-webster.com/,0,www.merriam-webster.com,23,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.missendro.com/,0,www.missendro.com,17,False,1.0,12.0,0.0,0.0,False,0.0,0.0,False
https://www.mobile01.com/,0,www.mobile01.com,16,True,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.mtgshop.tw/,0,www.mtgshop.tw,14,False,1.0,1.0,0.779629629629629,0.0,False,,,False
https://www.myefuhouse.com/,0,www.myefuhouse.com,18,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.myladies.com.tw/,0,www.myladies.com.tw,19,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.nativeshoes.com/,0,www.nativeshoes.com,19,False,0.0,0.0,0.0,1.0,False,0.0,,False
https://www.naturesgate.com.tw/,0,www.naturesgate.com.tw,22,False,1.0,4.0,0.5645645645645639,0.0,False,,,False
https://www.neogence.com.tw/,0,www.neogence.com.tw,19,False,1.0,3.0,1.0,0.0,False,,,False
https://www.neoshop.com.tw/,0,www.neoshop.com.tw,18,False,1.0,1.0,0.42157894736842105,0.0,False,0.0,,False
https://www.neutrogena.com.tw/,0,www.neutrogena.com.tw,21,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.newbalance.com.tw/,0,www.newbalance.com.tw,21,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.newstyle.com.tw/,0,www.newstyle.com.tw,19,False,0.0,0.0,0.0,0.0,False,,,False
https://www.nowfoods.com.tw/,0,www.nowfoods.com.tw,19,False,1.0,2.0,0.5,0.0,False,,,False
https://www.obdesign.com.tw/,0,www.obdesign.com.tw,19,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.omimibra.com/,0,www.omimibra.com,16,False,0.0,0.0,0.0,0.0,False,,,False
https://www.oneteaspoon.com.au/,0,www.oneteaspoon.com.au,22,False,1.0,14.0,1.0,0.0,False,,,False
https://www.osim.com.tw/,0,www.osim.com.tw,15,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.osmar.com.tw/,0,www.osmar.com.tw,16,False,1.0,11.0,0.5012531328320801,1.0,False,,,False
https://www.paidal.com.tw/,0,www.paidal.com.tw,17,False,1.0,24.0,0.26315789473684204,0.0,False,,,False
https://www.panasonic.com/tw/,0,www.panasonic.com,17,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.pcone.com.tw/,0,www.pcone.com.tw,16,False,1.0,3.0,0.9597132471728592,0.0,False,0.0,,False
https://www.pgmall.com.tw/,0,www.pgmall.com.tw,17,False,0.0,0.0,0.0,0.0,False,,,False
https://www.philips.com.tw/,0,www.philips.com.tw,18,False,0.0,0.0,0.0,0.0,False,,,False
https://www.pixystyle.com/,0,www.pixystyle.com,17,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.playsound.com.tw/,0,www.playsound.com.tw,20,False,0.0,0.0,0.0,0.0,False,,,False
https://www.polylulu.com.tw/,0,www.polylulu.com.tw,19,False,0.0,0.0,0.0,0.0,False,,,False
https://www.ptt.cc/index.html,0,www.ptt.cc,10,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.pump306.co/,0,www.pump306.co,14,True,1.0,8.0,0.0,0.0,False,,,False
https://www.punchboardgame.com/,0,www.punchboardgame.com,22,False,1.0,3.0,0.204081632653061,0.0,False,0.0,0.0,False
https://www.qek888.com/,0,www.qek888.com,14,False,1.0,11.0,0.8322147651006709,0.0,False,0.0,0.0,False
https://www.queenshop.com.tw/,0,www.queenshop.com.tw,20,False,0.0,0.0,0.0,0.0,False,,,False
https://www.radiantstar.tw/,0,www.radiantstar.tw,18,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.radiantstar.tw/App/Shop/Default.aspx,0,www.radiantstar.tw,18,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.ruten.com.tw/,0,www.ruten.com.tw,16,False,1.0,2.0,0.01,0.0,False,0.0,,False
https://www.s3.com.tw/TC/,0,www.s3.com.tw,13,False,1.0,12.0,0.5857142857142851,0.0,False,,,False
https://www.sandisk.com.tw/,0,www.sandisk.com.tw,18,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.satana.com.tw/,0,www.satana.com.tw,17,False,0.0,0.0,0.0,0.0,False,,,False
https://www.sharp.com.tw/cms/,0,www.sharp.com.tw,16,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.shiseido.com.tw/,0,www.shiseido.com.tw,19,False,1.0,6.0,0.2,0.0,False,0.0,,False
https://www.sk-ii.com.tw/,0,www.sk-ii.com.tw,16,False,0.0,0.0,0.0,0.0,False,,,False
https://www.sky-blue.com.tw/v2/official,0,www.sky-blue.com.tw,19,False,1.0,50.0,,0.0,False,,,False
https://www.spbook.com.tw/,0,www.spbook.com.tw,17,False,0.0,0.0,0.0,0.0,False,,,False
https://www.sunvitamin.com.tw/,0,www.sunvitamin.com.tw,21,False,1.0,3.0,0.34615384615384603,0.0,False,,,False
https://www.sweetwawa.com/,0,www.sweetwawa.com,17,False,1.0,10.0,0.314285714285714,0.0,False,0.0,0.0,False
https://www.taaze.tw/,0,www.taaze.tw,12,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.taaze.tw/index.html,0,www.taaze.tw,12,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.thenorthface.com.tw/v2/official,0,www.thenorthface.com.tw,23,False,1.0,9.0,0.9375,0.0,False,0.0,,False
https://www.tokichoi.com.tw/,0,www.tokichoi.com.tw,19,False,1.0,32.0,,0.0,False,,,False
https://www.touch-kr.com.tw/,0,www.touch-kr.com.tw,19,False,0.0,0.0,0.0,0.0,False,,,False
https://www.toysrus.com.tw/,0,www.toysrus.com.tw,18,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://www.trplus.com.tw/,0,www.trplus.com.tw,17,False,1.0,4.0,0.0,0.0,False,1.0,,False
https://www.ur8d.com/,0,www.ur8d.com,12,False,1.0,2.0,0.4587500000000001,0.0,False,0.0,0.0,False
https://www.wellbaby888.com/,0,www.wellbaby888.com,19,False,0.0,0.0,0.0,0.0,False,,,False
https://www.wellbaby888.com/welcome.php,0,www.wellbaby888.com,19,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://www.woogii.com.tw/home.php?mod=follow&view=follow,0,www.woogii.com.tw,17,False,0.0,0.0,0.0,0.0,False,,,False
https://www.youbaby.com.tw/,0,www.youbaby.com.tw,18,False,1.0,4.0,0.9009009009009,0.0,False,,,False
https://www.yurubra.com.tw/,0,www.yurubra.com.tw,18,False,0.0,0.0,0.0,0.0,False,0.0,,False
https://ysolife.com/,0,ysolife.com,11,False,0.0,0.0,0.0,0.0,False,0.0,0.0,False
https://zh.wikipedia.org/,0,zh.wikipedia.org,16,False,1.0,9.0,0.0,0.0,False,0.0,0.0,False
