url,hostname,node_counts,dom_height,text_tag_ratio
https://www.kirohome.com/,www.kirohome.com,2060,33,0.87135922330097
http://www.joannashop.com.tw/v2/official,www.joannashop.com.tw,932,24,1.3401287553648071
https://www.osmar.com.tw/,www.osmar.com.tw,639,13,1.682316118935837
http://lippy-store.com/,lippy-store.com,818,24,1.294621026894865
http://www.shape.com.tw/v2/official,www.shape.com.tw,24,5,1.25
https://www.pgmall.com.tw/,www.pgmall.com.tw,1156,15,1.738754325259515
http://www.chenson.tw/,www.chenson.tw,724,14,0.34530386740331404
http://www.bbhouse.com.tw/,www.bbhouse.com.tw,14,2,0.0
http://www.bbhouse.com.tw/App/Shop/Default.aspx,www.bbhouse.com.tw,125,4,0.0
https://biggo.com.tw/,biggo.com.tw,560,13,0.719642857142857
http://www.baibeauty.com/v2/official,www.baibeauty.com,1944,24,1.5884773662551441
http://www.amay-style.com/v2/official,www.amay-style.com,911,24,1.420417124039517
https://www.fmshoes.com.tw/,www.fmshoes.com.tw,1298,15,1.020801232665639
http://sandaru.91app.com/v2/official,sandaru.91app.com,506,17,1.1897233201581021
http://www.richbaby.com.tw/,www.richbaby.com.tw,238,14,1.323529411764705
http://www.lane172.com.tw/v2/official,www.lane172.com.tw,1821,18,2.587040087863811
http://sdshoes.91app.com/v2/official,sdshoes.91app.com,551,17,1.791288566243194
http://www.miaki.com.tw/v2/official,www.miaki.com.tw,1972,24,1.385395537525355
http://cart0030.3785tv.com/,cart0030.3785tv.com,887,11,1.5332581736189401
http://www.74oz.com.tw/,www.74oz.com.tw,15,2,0.0
http://www.74oz.com.tw/App/Shop/Default.aspx,www.74oz.com.tw,273,9,0.538461538461538
http://www.playershop.com.tw/Shop/,www.playershop.com.tw,299,18,0.7892976588628761
http://www.caroline.com.tw/,www.caroline.com.tw,343,13,1.128279883381924
http://www.911shop.com.tw/default.aspx,www.911shop.com.tw,8,2,0.0
http://www.911shop.com.tw/App/Shop/Default.aspx,www.911shop.com.tw,120,4,0.0
https://www.radiantstar.tw/,www.radiantstar.tw,427,13,1.002341920374707
https://www.radiantstar.tw/App/Shop/Default.aspx,www.radiantstar.tw,422,13,1.004739336492891
http://rayfair.meepshop.com/,rayfair.meepshop.com,878,16,2.121867881548975
http://www.achicat.com/v2/official,www.achicat.com,815,24,1.4196319018404902
http://annshop.91app.com/v2/official,annshop.91app.com,482,17,0.7800829875518671
http://www.apmart.com.tw/v2/official,www.apmart.com.tw,506,17,1.183794466403162
http://www.tipsypresent.com/,www.tipsypresent.com,1298,16,2.7057010785824342
https://zh.wikipedia.org/,zh.wikipedia.org,1298,16,2.7057010785824342
http://www.mandyshop.com.tw/Shop/,www.mandyshop.com.tw,608,27,1.292763157894737
https://www.ailian.com.tw/,www.ailian.com.tw,634,13,0.37223974763406903
https://www.ailian.com.tw/shop/plaza.php,www.ailian.com.tw,634,13,0.37223974763406903
http://cocomommy.com/,cocomommy.com,555,13,1.526126126126126
http://www.howowo.com.tw/v2/official,www.howowo.com.tw,528,17,1.426136363636363
http://www.web66.com.tw/,www.web66.com.tw,3245,10,1.64653312788906
https://www.sweetwawa.com/,www.sweetwawa.com,1570,16,1.151592356687898
http://rvft3zj75j.pixnet.net/blog,rvft3zj75j.pixnet.net,1088,17,3.550551470588235
https://www.babyview.com.tw/,www.babyview.com.tw,1119,11,1.7873100983020551
http://www.rearhouse.com.tw/,www.rearhouse.com.tw,283,18,1.6077738515901059
http://www.eding.com.tw/v2/official,www.eding.com.tw,1478,24,1.969553450608931
https://www.youbaby.com.tw/,www.youbaby.com.tw,1478,24,1.969553450608931
https://news.tvbs.com.tw/,news.tvbs.com.tw,3210,22,0.695015576323987
https://www.wellbaby888.com/,www.wellbaby888.com,1044,20,1.28544061302682
https://www.wellbaby888.com/welcome.php,www.wellbaby888.com,1044,20,1.28544061302682
http://jiaeryuan.91app.com/v2/official,jiaeryuan.91app.com,690,24,1.530434782608695
https://shop.in-mommy.com/,shop.in-mommy.com,1306,20,0.9494640122511481
http://www.double-love.tw/,www.double-love.tw,13,2,0.0
http://www.double-love.tw/App/Shop/Default.aspx,www.double-love.tw,123,4,0.0
http://gbaby.shop2000.com.tw/,gbaby.shop2000.com.tw,2646,22,1.608465608465608
https://www.hanshin.com.tw/,www.hanshin.com.tw,2646,22,1.608465608465608
http://blog.xuite.net/,blog.xuite.net,434,11,2.672811059907834
https://www.104.com.tw/,www.104.com.tw,1807,16,0.666297731045932
https://online.senao.com.tw/,online.senao.com.tw,4399,13,0.826778813366674
http://www.queen3c.com.tw/,www.queen3c.com.tw,602,13,1.803986710963455
https://www.17goshop.com.tw/,www.17goshop.com.tw,1084,12,4.317343173431734
https://www.cm999.com.tw/,www.cm999.com.tw,21,7,2.952380952380952
https://www.ptt.cc/index.html,www.ptt.cc,122,9,10.926229508196721
https://www.eclife.com.tw/,www.eclife.com.tw,2053,12,1.276668290306868
http://www.rainbow3c.com.tw/,www.rainbow3c.com.tw,410,40,1.285365853658536
http://www.rainbow3c.com.tw/CHP51/,www.rainbow3c.com.tw,410,40,1.285365853658536
http://www.chiayi.org.tw/,www.chiayi.org.tw,102,20,3.245098039215686
http://www.jsit.com.tw/,www.jsit.com.tw,102,20,3.245098039215686
https://nt66.com.tw/,nt66.com.tw,102,20,3.245098039215686
http://www.sanjing3c.com.tw/,www.sanjing3c.com.tw,1228,11,1.732899022801303
http://www.hsp.net.tw/,www.hsp.net.tw,226,10,0.6194690265486721
http://www.hjtilemuseum.com.tw/,www.hjtilemuseum.com.tw,481,20,3.7837837837837833
http://www.ys3c.tw/v2/official,www.ys3c.tw,1222,16,2.599018003273322
http://www.ycctech.com.tw/,www.ycctech.com.tw,762,17,3.464566929133858
http://www.ten-full.com/,www.ten-full.com,268,18,1.791044776119403
http://www.ten-full.com/news.php,www.ten-full.com,268,18,1.791044776119403
http://www.watershop.com.tw/,www.watershop.com.tw,373,10,7.091152815013404
http://furukawa-iin.net/,furukawa-iin.net,117,12,5.051282051282051
http://shopping.friday.tw/,shopping.friday.tw,7803,17,0.813661412277329
http://www.efuji.com.tw/,www.efuji.com.tw,574,15,2.437282229965157
https://www.1111.com.tw/,www.1111.com.tw,574,15,2.437282229965157
http://www.house581.com/index.asp,www.house581.com,1881,12,2.279106858054226
http://www.shoushia.com.tw/,www.shoushia.com.tw,597,22,2.78894472361809
http://www.shoushia.com.tw/,www.shoushia.com.tw,597,22,2.78894472361809
https://www.ftc.gov.tw/internet/main/index.aspx,www.ftc.gov.tw,975,16,1.328205128205128
https://www.ftc.gov.tw/internet/main/index.aspx,www.ftc.gov.tw,975,16,1.328205128205128
https://www.ftc.gov.tw/internet/main/index.aspx,www.ftc.gov.tw,975,16,1.328205128205128
http://www.flymi.com.tw/,www.flymi.com.tw,119,8,1.378151260504201
https://www.dfd.com.tw/,www.dfd.com.tw,1575,17,1.051428571428571
https://www.playsound.com.tw/,www.playsound.com.tw,697,15,0.540889526542324
https://www.autobuy.tw/,www.autobuy.tw,2599,19,1.170450173143516
http://www.avmega.com.tw/,www.avmega.com.tw,122,66,0.9098360655737701
http://feature.u-audio.com.tw/,feature.u-audio.com.tw,1492,22,7.474530831099195
https://www.daiso.com.tw/,www.daiso.com.tw,3310,15,0.552870090634441
https://shopping.friday.tw/,shopping.friday.tw,7803,17,0.8135332564398301
http://www.hilife.com.tw/,www.hilife.com.tw,309,9,2.271844660194174
http://www.amah.com.tw/,www.amah.com.tw,605,13,0.9454545454545451
http://www.amah.com.tw/amah.asp,www.amah.com.tw,609,13,0.9408866995073891
http://www.oralfreshtw.com/,www.oralfreshtw.com,528,18,1.503787878787879
http://www.asap.com.tw/,www.asap.com.tw,1884,14,3.304670912951167
https://www.bluecatnetworks.com/,www.bluecatnetworks.com,514,15,3.817120622568093
http://wabao.91app.com/v2/official,wabao.91app.com,228,16,0.894736842105263
https://page.line.me/jp/,page.line.me,519,13,3.246628131021194
https://www.komonoya.com.tw/komonoya/index.php,www.komonoya.com.tw,286,12,0.608391608391608
http://www.books.com.tw/,www.books.com.tw,1066,11,2.077861163227016
https://www.lovingfamily.com.tw/TC/index.aspx,www.lovingfamily.com.tw,529,11,2.11531190926276
http://www.siangsliving.com.tw/v2/official,www.siangsliving.com.tw,928,24,1.326508620689655
https://www.artisbrush.com/,www.artisbrush.com,558,14,1.3189964157706089
http://www.hdlife.com.tw/,www.hdlife.com.tw,2122,15,0.160226201696512
http://www.peachy.com.tw/v2/official,www.peachy.com.tw,1374,24,2.09315866084425
http://www.dayneeds.com/,www.dayneeds.com,460,29,2.021739130434782
https://pbof.com.tw/,pbof.com.tw,1165,12,2.508154506437768
https://www.woogii.com.tw/home.php?mod=follow&view=follow,www.woogii.com.tw,190,26,0.210526315789473
https://www.famiclean.tw/,www.famiclean.tw,1372,24,1.051020408163265
https://store.lishih.net/,store.lishih.net,525,9,3.64
http://www.dggmall.com.tw/,www.dggmall.com.tw,2625,33,0.7177142857142851
http://www.dggmall.com.tw/phpshop/,www.dggmall.com.tw,2625,33,0.7177142857142851
http://shop.norns.com.tw/v2/official,shop.norns.com.tw,1627,24,3.081130915795943
http://www.ipeen.com.tw/,www.ipeen.com.tw,1356,13,1.882005899705014
http://www.dclife.co.jp/,www.dclife.co.jp,711,29,4.293952180028129
https://www.mobile01.com/,www.mobile01.com,2287,13,5.14822912111937
http://www.lomopie.com/,www.lomopie.com,663,16,1.122171945701357
http://www.filminstax.com.tw/,www.filminstax.com.tw,1280,15,0.67578125
http://www.chiuhua.com.tw/,www.chiuhua.com.tw,1375,28,1.736
https://www.ege.tw/,www.ege.tw,1079,20,1.308619091751621
http://www.fun4go.com/,www.fun4go.com,595,10,3.115966386554622
https://www.newstyle.com.tw/,www.newstyle.com.tw,8,2,7.875
http://www.tayoco.com.tw/,www.tayoco.com.tw,510,14,3.962745098039216
http://www.3ccellphone.com/,www.3ccellphone.com,781,16,3.172855313700384
https://sl.se/,sl.se,2813,15,1.244223249200142
https://www.findprice.com.tw/,www.findprice.com.tw,186,13,2.354838709677419
https://www.518.com.tw/,www.518.com.tw,186,13,2.354838709677419
http://www.101sm.com/,www.101sm.com,1507,44,1.629064366290643
http://www.101sm.com/shop/,www.101sm.com,1506,44,1.630146082337317
https://www.goyomoney.com.tw/,www.goyomoney.com.tw,1013,19,3.132280355380059
https://store.goshoptw.com/,store.goshoptw.com,1118,18,0.6493738819320211
https://www.jystore.com.tw/,www.jystore.com.tw,1932,20,0.643374741200828
http://www.chineseinla.com/,www.chineseinla.com,2341,14,1.995301153353267
http://tw.91mai.com/,tw.91mai.com,1657,11,3.597465298732649
https://www.qek888.com/,www.qek888.com,1258,20,1.107313195548489
http://www.arzshop.tw/v2/official,www.arzshop.tw,597,24,1.752093802345058
http://www.runwayco.tw/v2/official,www.runwayco.tw,1097,17,2.152233363719234
https://www.touch-kr.com.tw/,www.touch-kr.com.tw,650,15,0.566153846153846
https://www.merriam-webster.com/,www.merriam-webster.com,864,19,3.59375
http://www.funbox.com.tw/,www.funbox.com.tw,206,11,1.364077669902912
https://www.amuzinc.com/,www.amuzinc.com,944,14,3.421610169491525
https://www.toysrus.com.tw/,www.toysrus.com.tw,944,14,3.421610169491525
https://www.punchboardgame.com/,www.punchboardgame.com,956,20,1.561715481171548
https://www.carfans.com.tw/,www.carfans.com.tw,2029,20,2.291276490882208
http://shop.autocare.com.tw/v2/official,shop.autocare.com.tw,1159,24,1.403796376186367
http://www.answer168.com/v2/official,www.answer168.com,715,24,1.611188811188811
https://www.jhsport.com.tw/,www.jhsport.com.tw,1011,17,1.7299703264094952
http://www.funsport.com.tw/v2/official,www.funsport.com.tw,682,18,1.321114369501466
http://www.well-come.com.tw/v2/official,www.well-come.com.tw,614,24,1.175895765472312
http://www.x-bike.com.tw/,www.x-bike.com.tw,2532,17,3.210900473933649
http://www.fitnessdigital.com.tw/Default.aspx,www.fitnessdigital.com.tw,1918,13,0.9640250260688211
https://www.pump306.co/,www.pump306.co,876,13,10.412100456621005
http://www.aplusbio.com/,www.aplusbio.com,406,13,2.834975369458128
http://www.aplusbio.com/index.php?lg=T,www.aplusbio.com,406,13,2.8374384236453203
http://www.fly-sport.com.tw/,www.fly-sport.com.tw,1748,16,0.48169336384439304
https://www.thenorthface.com.tw/v2/official,www.thenorthface.com.tw,1140,24,1.9710526315789472
http://shop.polarstar.tw/v2/official,shop.polarstar.tw,707,24,1.79066478076379
http://www.metroasis.com.tw/,www.metroasis.com.tw,1218,11,2.422003284072249
http://www.metroasis.com.tw/main.php,www.metroasis.com.tw,1218,11,2.422003284072249
http://www.morv.com.tw/,www.morv.com.tw,10,2,
http://www.sc.com.tw/,www.sc.com.tw,1374,14,1.781659388646288
http://www.ukuleletaiwan.com/,www.ukuleletaiwan.com,578,22,1.579584775086505
https://forum.gamer.com.tw/,forum.gamer.com.tw,886,17,2.637697516930022
https://www.kinstar.com.tw/,www.kinstar.com.tw,666,13,0.7087087087087081
https://ysolife.com/,ysolife.com,1645,23,2.459574468085106
https://www.taaze.tw/,www.taaze.tw,1283,17,1.9649259547934521
https://www.taaze.tw/index.html,www.taaze.tw,1283,17,1.957131722525331
https://www.kingstone.com.tw/,www.kingstone.com.tw,5073,14,0.597082594125763
http://www.cite.com.tw/,www.cite.com.tw,2304,14,0.785590277777777
http://www.readingtimes.com.tw/,www.readingtimes.com.tw,11,2,0.0
http://www.readingtimes.com.tw/ReadingTimes/default.aspx,www.readingtimes.com.tw,1446,47,1.5463347164591972
http://www.mackids.com.tw/,www.mackids.com.tw,502,14,3.051792828685259
http://www.srbook.com.tw/,www.srbook.com.tw,2922,35,0.8401779603011631
http://www.public.com.tw/,www.public.com.tw,1032,17,1.527131782945736
https://www.spbook.com.tw/,www.spbook.com.tw,1032,17,1.527131782945736
https://www.myefuhouse.com/,www.myefuhouse.com,523,18,0.204588910133843
http://www.muji.com/,www.muji.com,129,6,3.2945736434108532
http://www.yc8899.com.tw/,www.yc8899.com.tw,1612,32,1.508064516129032
https://www.chuyu-culture.com/,www.chuyu-culture.com,1612,32,1.508064516129032
https://www.pcone.com.tw/,www.pcone.com.tw,3371,17,0.7908632453277961
https://m.pcone.com.tw/,m.pcone.com.tw,3370,17,0.7910979228486641
https://www.9x9.tw/,www.9x9.tw,1604,18,0.8908977556109721
http://www.gwt.com.tw/,www.gwt.com.tw,839,14,2.6734207389749702
https://www.acer.com/worldwide/selection.html,www.acer.com,9,2,0.0
https://www.acer.com/ac/en/US/content/home,www.acer.com,606,19,1.7178217821782171
https://www.asus.com/tw/,www.asus.com,1204,18,0.8205980066445181
https://www.apple.com/,www.apple.com,482,10,1.641078838174273
http://www.amai.tw/v2/official,www.amai.tw,2102,24,1.3382492863939102
http://www.anns.tw/v2/official,www.anns.tw,1021,24,1.070519098922625
https://www.aluxediamond.com/tw/,www.aluxediamond.com,1701,23,0.5485008818342151
http://sarah142000.pixnet.net/blog,sarah142000.pixnet.net,1713,18,3.720373613543491
http://www.as-eweb.com/,www.as-eweb.com,25,5,3.36
http://www.arnoldpalmer-bag.com/,www.arnoldpalmer-bag.com,258,11,0.875968992248062
http://www.bobsonjeans.com.tw/,www.bobsonjeans.com.tw,188,7,1.239361702127659
https://www.bossini.com.tw/,www.bossini.com.tw,1206,17,0.119402985074626
http://www.bfw.com.tw/,www.bfw.com.tw,336,12,2.1875
http://www.bioessence.com.tw/,www.bioessence.com.tw,150,9,2.1
https://www.braun.tw/zh-tw,www.braun.tw,820,21,0.7390243902439021
http://www.bigtrain.tw/v2/official,www.bigtrain.tw,940,17,1.7191489361702121
http://www.beartwo.com.tw/,www.beartwo.com.tw,221,13,0.782805429864253
http://www.btu.com.tw/,www.btu.com.tw,221,13,0.782805429864253
http://www.bonniehouse.com.tw/,www.bonniehouse.com.tw,222,14,1.274774774774774
http://www.books.com.tw/,www.books.com.tw,1046,11,2.040152963671128
http://www.brita.tw/brita/tw-tw/cms/cpd.grid,www.brita.tw,239,8,3.389121338912133
http://www.chicchoc.com.tw/,www.chicchoc.com.tw,191,10,1.020942408376963
http://www.chicchoc.com.tw/ch/index.aspx,www.chicchoc.com.tw,191,10,1.020942408376963
http://www.citizenwatch.com.tw/mobile/,www.citizenwatch.com.tw,363,13,1.760330578512396
http://taiwan.coach.com/top/CSfTop.jsp,taiwan.coach.com,12,3,0.0
http://taiwan.coach.com/top/CSfTop.jsp,taiwan.coach.com,12,3,0.0
http://www.combi.com.tw/,www.combi.com.tw,409,12,2.52322738386308
https://shop.cookpot.com.tw/,shop.cookpot.com.tw,413,14,1.152542372881356
https://www.columbiasportswear.hk/,www.columbiasportswear.hk,1303,14,0.6462010744435911
http://m.clarisonic.com.tw/clarisonic/mobile/index.aspx,m.clarisonic.com.tw,259,10,0.498069498069498
http://www.crocs.com.tw/,www.crocs.com.tw,470,15,0.536170212765957
http://www.crocs.com.tw/,www.crocs.com.tw,448,15,0.5625
http://www.canon.com.tw/,www.canon.com.tw,749,31,0.7930574098798391
https://www.dr-hsieh.com/,www.dr-hsieh.com,719,12,0.331015299026425
https://www.dyson.tw/,www.dyson.tw,473,16,4.758985200845666
https://ci-labo.com.tw/,ci-labo.com.tw,3546,20,0.198251551043429
http://www.drcink.com.tw/,www.drcink.com.tw,258,9,0.24031007751937902
http://www.drcink.com.tw/App/Shop/Default.aspx,www.drcink.com.tw,257,9,0.24124513618677002
https://www.easyshop.com.tw/,www.easyshop.com.tw,978,19,0.19529652351738203
https://www.easyshop.com.tw/,www.easyshop.com.tw,978,19,0.19529652351738203
https://www.esteelauder.com.tw/,www.esteelauder.com.tw,1073,26,0.5554520037278651
http://www.stripe-club.com.tw/v2/official,www.stripe-club.com.tw,2200,24,2.637272727272727
http://www.elle.com/,www.elle.com,870,12,6.389655172413793
https://hk.ecco.com/,hk.ecco.com,588,13,0.6870748299319721
http://www.elledecor.com/,www.elledecor.com,848,12,6.933962264150943
http://www.febico.com.tw/,www.febico.com.tw,535,10,1.379439252336448
http://www.fila.com.tw/,www.fila.com.tw,506,10,0.966403162055335
http://www.fossil-asia.com/zh/tw.html,www.fossil-asia.com,1292,19,0.351393188854489
https://gopro.com/,gopro.com,349,26,1.452722063037249
https://gopro.com/,gopro.com,353,26,1.436260623229461
http://www.garnier.com.tw/,www.garnier.com.tw,210,7,0.8619047619047621
http://www.gozo.com.tw/,www.gozo.com.tw,199,9,0.9095477386934671
http://www.garmin.com.tw/,www.garmin.com.tw,598,11,1.426421404682274
https://www.giantcyclingworld.com/,www.giantcyclingworld.com,1235,18,2.643724696356275
http://www.geox.com/en/,www.geox.com,1151,21,1.64900086880973
https://www.georgeshoes.taipei/,www.georgeshoes.taipei,631,18,1.087163232963549
https://www.gnc.com.tw/,www.gnc.com.tw,859,23,0.605355064027939
https://www.genquo.com/,www.genquo.com,759,15,0.39393939393939303
http://www.giordano.com/TW/zh-CHT/,www.giordano.com,769,19,0.7139141742522751
http://www.giordano.com/TW/zh-CHT/,www.giordano.com,768,19,0.71484375
http://www.htc.com/tw/,www.htc.com,1365,17,0.26080586080586005
http://xn--rht299kicd.tw/,xn--rht299kicd.tw,114,9,1.4122807017543861
https://hedgren.com/,hedgren.com,511,17,2.395303326810176
http://www.hannfort.com/v2/official,www.hannfort.com,689,24,1.047895500725689
https://www.trplus.com.tw/,www.trplus.com.tw,1852,13,1.461123110151188
http://www.hushpuppies.com.tw/,www.hushpuppies.com.tw,8,2,0.0
http://www.hushpuppies.com.tw/Web/Index.aspx,www.hushpuppies.com.tw,153,11,1.3594771241830061
https://www.mayoclinic.org/,www.mayoclinic.org,571,16,5.6777583187390555
http://www.innisfree.com/tw/en/,www.innisfree.com,721,13,2.613037447988904
http://www.innisfree.com/tw/en/main/index.do,www.innisfree.com,721,13,2.5880721220527043
https://www.jeep.com/,www.jeep.com,2157,31,0.9921186833565131
https://www.justherb.com.tw/,www.justherb.com.tw,617,13,1.042139384116693
http://www.johnsonfitness.com.tw/,www.johnsonfitness.com.tw,552,13,2.46195652173913
https://q92hv.iheart.com/,q92hv.iheart.com,1564,21,1.5965473145780051
https://www.jw.org/en/,www.jw.org,1685,21,1.562611275964391
http://www.keywear.com.tw/,www.keywear.com.tw,427,12,0.365339578454332
https://www.kipling.com.tw/,www.kipling.com.tw,1268,13,0.47870662460567803
http://www.ladyparis.com.tw/,www.ladyparis.com.tw,431,17,0.178654292343387
http://www.liuli.com.tw/,www.liuli.com.tw,437,22,1.073226544622425
http://www.locknlockmall.com.tw/,www.locknlockmall.com.tw,937,16,1.266808964781216
https://www.myladies.com.tw/,www.myladies.com.tw,452,13,2.778761061946902
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://www.littlemoni.com.tw/,www.littlemoni.com.tw,314,15,1.162420382165605
https://tw.loccitane.com/,tw.loccitane.com,1637,16,1.9749541844838112
http://www.lanew.com.tw/,www.lanew.com.tw,239,9,1.00836820083682
https://www.lrp.com.tw/,www.lrp.com.tw,976,11,1.538934426229508
https://www.logitech.com/zh-tw,www.logitech.com,1020,17,0.839215686274509
